id,degree,in_degree,out_degree,pagerank,community
0x0e96c4d6eb6b65da00d9c6f2368af80eee80e0f2,3,2,1,2.0488951835737088e-05,3
0x0ead2861df41053a6155b5622ed520666d7750f1,2,1,1,0.0002995928890966281,0
0x0ebb53d6bd62a8f1b67bf5b8ffc7afdc442fa05c,2,1,1,2.054206408464297e-05,5
0x2fc617e933a52713247ce25730f6695920b3befe,61,39,22,0.0007195530893795638,5
0x0ec1330b629942c9567fb3ccba915c3d96bce41a,1,0,1,2.028045980167244e-05,2
0x0ed0d0b152104bf2c06cec502bbc8b397cf6efb8,2,1,1,3.7555436639399485e-05,2
0x0ed263c6f54320e99f940405188c5ec6d70bf40a,3,2,1,2.3093649029560385e-05,0
0x0ed578bd1f39783a5dd787b2a305cee5e35d03fa,1,0,1,2.028045980167244e-05,7
0x0edd225123ce0e00a9ae443b2e8acaf65c6498cf,2,1,1,4.0437616913696864e-05,7
0x0ede01e277ced58225eaeb2e5c17d72c0ebb9ebc,2,1,1,2.03107008626337e-05,1
0x0ee963d14ff760b665d3f496912b5c8ab11cdc4c,26,20,6,5.84013853428652e-05,7
0xb6d4a2bd530dc17d9db43a33a7fa8862e6fbc557,7,4,3,2.108166924585177e-05,7
0xdf3254ccd9f3f461b9a08ae97622b80e792bc205,1,1,0,2.0407708620674905e-05,7
0x0ef49cde485602fbf72578112676c35ae53df466,1,0,1,2.028045980167244e-05,53
0xe80995421c27b4ef9ee7194531bae0b59849a6b1,3,3,0,7.210539031485357e-05,53
0x0ef53e588de5e34ed6b28ba380385461d8b1a495,2,1,1,2.3475830199838815e-05,2
0x8f16a8e864162ec84a2906646e08a561b5a7f72d,24,10,14,0.00015464551460062014,4
0x0f075f91bbb9fbf99f8285f1b6cc799d0c19ad33,2,1,1,5.253642350559959e-05,3
0x0f07b6a0a318b18a1b8d9c52a64cf6c88519ad33,2,1,1,2.06191848377063e-05,5
0x987e0cddce6f6b2c4b1bc6f23573f1b91cc7645a,2,1,1,3.7844340861196845e-05,3
0x0f12abadd74a7b8e2c98cf06ed90318c0b0e8bd3,4,3,1,2.112534793450135e-05,5
0x0f195958e71da430a0c45e5eafc5f2a128c4e3e8,2,1,1,3.7976411362589924e-05,0
0x5f4481d2d43f5e071b2df5fbed9a660515323b26,3,2,1,5.5883431683914486e-05,0
0x0f4a1d7fdf4890be35e71f3e0bbc4a0ec377eca3,68,28,40,0.00014001940104172778,1
0x1549e0e8127d380080aab448b82d280433ce4030,40,20,20,3.83005341008178e-05,1
0x1f2154d04d8b4fe6658c05566ee1619bd7f3f877,2,1,1,2.0410010407628355e-05,1
0x21cfe08c7ddb08a8e5fa04baac8b2a1457696731,6,5,1,2.760989496377184e-05,3
0x64bea49dd8d3a328a4aa4c739d776b0bfdda6128,2,1,1,2.3356940418696073e-05,0
0x8780c0b7b93da44d8136d3b6e866eda79b00ac93,11,8,3,6.63461112989366e-05,0
0x8fe83dab1d17185f091569b440b9e3c7ead1453d,1,1,0,2.0308023218933584e-05,1
0x9af991c12c185a688f05f62ed129134436610138,2,1,1,2.4477261835584393e-05,5
0xa4587899c58e7cc2e54303188f56acecaea47794,1,1,0,2.0308023218933584e-05,1
0xa6b991547a7231aa6d2d8bd91e8800f0ef4250cc,7,3,4,2.06811553085496e-05,1
0xc59a1a2ed72eb7b31b8eaedab1f6f8d8c8881365,5,4,1,0.0001485992540792231,3
0xd7f6693a609b5356cd406ba794c0cef749661a2a,2,1,1,2.028045980167244e-05,7
0xd8b9e9444fcbf26bea4badd6142dd6a962bca86a,22,13,9,2.4687640254542528e-05,3
0x4201518a097ac1ec19e74f36835b9f97a038f495,6,3,3,2.099104586057033e-05,7
0xa5f2796cc82b6a845da92d617fde091e2f05caf8,7,4,3,2.2681659955673506e-05,7
0xa629252b0e41111a0aa0112ae04cee4bceeae476,22,14,8,2.573266491530219e-05,7
0x0f552779b76ed5eab983ba7d6d56690cf6d7bdcf,2,1,1,2.739485567470367e-05,1
0x0f5547107e6d7ec847efe2dd60c4146408fdc3cb,2,1,1,2.028051428335727e-05,0
0x0f620f5c0acec88362d8b02da0ae5fa1e98e0ca3,3,1,2,3.318936369491504e-05,1
0x0f665e37dfa151156abf54c58cf7ef3533e6d0eb,5,1,4,4.142356401286901e-05,7
0x0f676ad6d50007c5ff0c41a2da1659a7dbbbf899,2,1,1,2.0346780166021715e-05,1
0x3dc15d2ab3d2eb9f2af55dfbcf62caf2876c6261,13,7,6,2.8000435826223407e-05,12
0x700c5dc80ee9cbcf647cc6913df64290f60cdece,1,1,0,2.0295479832732163e-05,11
0x0f77c88f4366ed84ffad97fd0ead0522d1b16991,3,2,1,2.1467425087357387e-05,0
0x0f8208c0b7ee6c6f2c1ed29caf7378637195f614,1,0,1,2.028045980167244e-05,6
0x0f8b79397a8143b44e5e7ed94238b502468e8545,1,0,1,2.028045980167244e-05,1
0x0fa5f4af188e64b763556d52b53590c474b5a165,10,5,5,0.00015612136238990878,54
0x66d5254921859c41ebb0fadc32bc1f27fb2fe2f9,3,2,1,2.031371995307634e-05,54
0xae7c43c3ef5236899c2b92116ca29fe3a2a3e1de,2,1,1,0.00013326099707011013,54
0x0fb4526171390895ec6830d00640bfa8a535e92d,2,1,1,2.0349231114945843e-05,1
0x0fb850a81b69a3b7d2ad2efb437e5cbf72a4565b,2,0,2,2.028045980167244e-05,2
0x0fc393fe08079b9b4438ab5345097659ab424959,2,1,1,2.0297372899493882e-05,29
0x6adc35bbdd759be047d9d28b94f5734a9c0cb563,10,7,3,0.00016399561003733383,29
0x0fc68dcccbd78c5aa7b51f51382cd9150e0c9ab2,2,1,1,2.0347463603726216e-05,1
0x0fca2e3f86afc668d0efb1731a3f5ec1fcbf20ff,2,1,1,2.0352514581896663e-05,1
0x0fd9487d84323342064f357918f1b43c828c404d,2,1,1,3.868801516737559e-05,1
0x0fe3214a50b17187fe3160692c42d300fc6acfa0,2,1,1,2.0303006741154508e-05,1
0x0fe4cbd6ce903ec1ea8e743972660aecab6badf7,6,2,4,7.799837495436067e-05,0
0x56e43de138731ea4f38734e803daf2958922def6,2,2,0,3.1198929715132804e-05,12
0x5808d4b50d4b2170512077019fb5f3b10b9032c5,4,3,1,2.287077444047587e-05,15
0x699953cfd6fecd031899f073a8a1ac8ccf0dcacb,2,1,1,3.0037538462939348e-05,3
0x79aa95d8aee46df6f106ab8641d1b6ebeaafd023,10,7,3,0.00011221846324138339,12
0x0fe74c36f2d99253ede1cbea76e93fc6d751557b,1,0,1,2.028045980167244e-05,3
0x0ffad609d35c4bef104ee245a9c4c891d463aa2a,1,0,1,2.028045980167244e-05,1
0x1002064f7e43c178be134c85474d649fd4411290,2,1,1,2.2657769134296986e-05,2
0x179a50706d79a5cfd8cd9d90eee7bc21bbec52f2,9,5,4,2.0487940074436178e-05,7
0x1007f41910488702a440c16beab07830bd4d2117,2,1,1,3.194716598345497e-05,7
0x100e0cfcadb56c05f614502b4fe8e4f7a501ef34,5,2,3,2.0314200364577684e-05,1
0x10137e2ec5907cea3151fb00c3ecd9b48e22b82b,2,1,1,2.059981203711337e-05,1
0xb64fdc28c295973efa58280ece861dfb3ce4a7f0,23,15,8,3.555048759538981e-05,7
0xc4e90ae0298e0e7be0102cce64089231e1e2d67c,63,33,30,3.3009116621083445e-05,7
0x101c80c203c406c6b51e6ea95fa0c045d69d2304,1,0,1,2.028045980167244e-05,1
0x1026c329625ace12b4a420208df2b36664b46bf0,1,0,1,2.028045980167244e-05,7
0x1027e7ca61ffbafb829a333357780e9005806b47,2,0,2,2.028045980167244e-05,1
0x102b672735be8b692c04c4f54b104fc08c990218,2,1,1,2.0345176979645812e-05,1
0x103ff1673d0bcdb061d7275c84a7d770598f76ca,3,2,1,2.0339213131523223e-05,1
0x35e991207f6f52dd3a51d9a513eecd02589ad317,1,1,0,3.760573452122789e-05,1
0x104966e460c4612e29350a537fd203a7c43efbc8,3,1,2,2.4810024744713634e-05,1
0x104dce4800234c7780bfa06884b821c7037c9984,4,1,3,2.0505960758252226e-05,1
0x72c621329d550c67eef9607ae25d8aaf33528561,4,3,1,3.5663336188546715e-05,1
0x1051d904fd58b386f16ed50242ba9288f54ea313,1,0,1,2.028045980167244e-05,1
0x10620ebd8ae70f86eec9dda45fc8f9f630aff25b,2,1,1,5.701322982550351e-05,1
0x106680cc4622d3ea2ef1d2c257297607074e46d6,4,3,1,4.883427796663877e-05,0
0x1068f9a7b75ad200d48aaccbaf9f3b71d6d71f06,2,1,1,2.035765901857812e-05,1
0x106ed74e7d93ed19fa85277705d5fbb54fd3c34a,2,0,2,2.028045980167244e-05,7
0xda485b890e6c44e3b5da7df953cb0f5b4fe5a743,2,1,1,3.71235622184563e-05,7
0x10778e7c3c50ef8bea7c38e5a59b6cffc695b5cb,4,2,2,2.1074816559009782e-05,18
0xf346d16da38b975ec7326b5c038ff672cad8c6b8,6,4,2,0.00013113428674837072,18
0x1077f0c2d9e5d8d8075bfff7d4d24ef2a195b5cb,10,5,5,0.0003345033368647177,18
0x6fae59a375ad813efc5581342cddec11d5d5b3cf,4,2,2,0.00011072622594777486,18
0x7ab2e45c080eaf1053cb2d64567923bf90dd7b38,11,6,5,0.000299723641881331,18
0xacb10be7fa836d50eee495906364e2cdfec117f0,7,3,4,0.0002099972400620413,18
0xb49dc7ea7892c5f4fe9ecdd42c143d842ad14d01,5,2,3,0.0001128169992854652,18
0x107d8ae3b40791f073b7ca3eec23cef3a57d34de,2,1,1,2.0318305939312422e-05,5
0x108259cdd0fcac54581c4ba5cf38773b4b5093eb,2,1,1,2.059455028963111e-05,5
0x9c5b34adc239f7eec3ae61103c1c10370fe9f56b,5,3,2,0.00012166215650803933,18
0xd1ec85bb8f3d3adcb46ba430449966e2883ba176,35,17,18,4.868058723234929e-05,7
0x1092a4659ee6dbf987280df34b9fc83a47482a7f,2,0,2,2.028045980167244e-05,7
0x10a1e5df2840ea75e4923521b6cf10780c0ded58,2,1,1,2.061322565837768e-05,1
0x10a62e0d8491751c40476d432f9e19ba8f699a61,3,0,3,2.028045980167244e-05,7
0x0895fcb879d7b0d36f23b3f68b6192c532ffad01,1,1,0,2.2635570796483053e-05,7
0x2662861f7be4061571596052f9b4ff8b940b2334,2,1,1,2.933417593759996e-05,7
0x3463255e4a3e54c6b74910f4cfbad03458371f0d,1,1,0,2.6146609508661346e-05,7
0x10a74f298244a117ba307fe8baeb832b125ca1b2,3,2,1,3.9019249636607827e-05,29
0x50ec14d9c2345e3c59a5637b2b7fc97d2d7602c8,2,1,1,5.3564229501860676e-05,29
0x10b020d9a900f142e4db7bb60f82f509856d5dcf,1,0,1,2.028045980167244e-05,25
0x10bca0f0ef381f53e4190cb464de1eeddd565122,2,1,1,2.0293563009603965e-05,3
0x10beaf8516dda5dbafb525a2d07a83809e6e7e64,1,0,1,2.028045980167244e-05,0
0x10c1cab00cbdc3a1178030e0925b07f00816e2d7,3,2,1,2.032148203926747e-05,7
0x10d69da93f735952a6cd9dbf310034b3aeda4da2,2,1,1,2.0569284388951176e-05,7
0x10e004e779a637afbe03bf83caae473f62cc6850,2,1,1,9.031977829806715e-05,55
0x6a49bfac47668f0520bc9a8c473debfed037a093,10,5,5,0.00039650718239812914,55
0x10e0d3ac359524b67a96ba6d06be86b2a1b0f45b,1,0,1,2.028045980167244e-05,1
0x13a404cee395c9df01a056ee595bfd6657fe79ed,55,21,34,5.84750825232366e-05,0
0x1d085893853c9a0351bd3e4a83d9d688c07c7d8b,4,1,3,2.6750652676247944e-05,2
0x2193c6abc8b83fd406353de7b7ca6e111b9b6348,26,14,12,4.7459454410540406e-05,7
0x2915d57d076ca2233f73b2e724fea4f3db967f9b,4,1,3,0.00026416338192879413,2
0x29e4a4ee8d2c9d1438ddfb8b6d9f010ce8a25ca6,12,6,6,7.417541614612869e-05,6
0x2aa6845f7e84b2cc1619c823bf4f6b04ec733f2c,2,1,1,0.00030246575755009424,2
0x342d854d7bc8e37431bc3e11f4d82f2b6ca820aa,2,1,1,2.071138182046473e-05,5
0x4111ddbedab99c356cce66f4dc68888310e0fd5f,4,1,3,0.000248086673948356,2
0x41a3ef3b43727061a87c32ce7ac5887437127bca,4,1,3,2.433118321033883e-05,2
0x438c93f9db0714cd6c029e1e435b0a3f2ad23ffa,9,3,6,2.053545542494681e-05,2
0x49e8603c52a807e9a9a44ffdd94566f1fcfb04a8,3,2,1,2.15281865390697e-05,2
0x539c05325d7f9671c902b3298fe21915dc7b087f,1,1,0,2.040828602245389e-05,2
0x54e911f419e78d3e286c70d28a52933705069a31,4,1,3,0.00017201999406306668,2
0x5a7b38c0c644802ee1c89786903f2f40c3113d86,3,2,1,2.0360896671714555e-05,1
0x618455d4d9e7cf10f29705537ac672a709ed4bb7,4,1,3,2.0736765618353305e-05,2
0x6bfce69d1df30fd2b2c8e478edec9daa643ae3b8,84,12,72,0.0003108708378088222,2
0x9063af07e2441506432350bd1bc9e2d5a82c5c3e,1,1,0,2.0727428508320763e-05,2
0x9868b2dd31fc732a952faaa5157bcb91bf3c9736,4,1,3,2.078096501089638e-05,2
0x98a76814a4ae4eb81571591503a4d1687e30b080,4,1,3,3.5251260178246865e-05,2
0x9bd6bc39fa38e11c9c083c59e629b2f4658c9138,4,1,3,0.00016423071002772752,2
0x9c7a5433bb6b8503b47a14dc81c4f39e2c9aebe7,12,8,4,2.3358310570187144e-05,2
0xab8a25d38916b3bdf595d0079fb06975ff5d5af5,3,1,2,2.0526283662923154e-05,2
0xace7a488c8c8c650a7b417fbc348137533d4501f,1,1,0,2.029473002442159e-05,2
0xb6349ed6f9b4fcc04eda18850e2a1c57dcdb5d24,4,1,3,5.4402421694353175e-05,2
0xbebb941a71c2378576549b40735bc4cfca16384e,1,1,0,2.117975836066341e-05,2
0xc4f463583cbf690e09113def80e599ee06ee77fe,5,4,1,2.2008975062651955e-05,2
0xc7f1b47f4ed069e9b34e6bd59792b8abf5a66339,21,11,10,3.841813086244099e-05,7
0xd78f5de5336432e3e910d8b7de83f0387ca77318,2,1,1,2.030456787406962e-05,2
0xdd5f19cc8175c267f4cd83a1d918d3e7d774a534,1,1,0,2.0733533242232765e-05,2
0xde6cf5ed8c9195cdf8884e53903f20218faf95c8,2,1,1,2.049445231756226e-05,2
0xdfa5342ad310bc8b6b28fd24646683bc95d94c8a,10,4,6,5.84635745552937e-05,3
0xf956d032564530adb94a3ff9e60aac87e7f3eb8d,18,17,1,3.253260770036359e-05,2
0x10f525cfbce668815da5142460af0fcfb5163c81,2,1,1,2.440914197223127e-05,2
0x11041676c7fd86e98904470263667f9ac60daa03,2,1,1,3.7555436639399485e-05,5
0x07c433d037b8b47660e819eb83515dbb2efdfe01,1,1,0,2.523227893348607e-05,1
0x0cc5e115a7e6c3d0e069c22e680179b6fc0fb34f,1,1,0,2.0710375891088096e-05,1
0x231bbb799f8272c2663e2f69732b36f27c955d77,3,3,0,3.7634121997165095e-05,1
0x4061db37b0aafcfc31375fccaf9ddec091ee16b7,1,1,0,2.0384449860586577e-05,1
0x45693cf4db40cab5c5550a05d504e687ba3a5ae1,2,1,1,2.0408298153872544e-05,1
0x459c954c7d502d0b6edef014d957b4a179d1b0da,1,1,0,2.0716824396983895e-05,1
0x49ea4c7c8e7e03dd51b40bae274655f3b0ca3e14,3,2,1,2.0526186504181453e-05,2
0x51fa3de39b87b74ca3a1b462134ca07c096c4dbf,4,3,1,2.6593634494021872e-05,2
0x5c647ca5e2bc5bd17c40410fcb8003d38879ae50,4,3,1,7.181223662142537e-05,3
0x60ebc547b9acde4012dc6d5ff668aae0aa5b4b20,1,1,0,4.059070003714419e-05,1
0x624060d3e1be02ff6dc66ff8a8d9cab6f36f1d10,4,3,1,7.165499469824665e-05,2
0x694a9bbb8dbeb198114349e177bf28f07d9e5899,3,2,1,2.1656786443739684e-05,2
0x6d7bd5c0c207cba1377f58048aa5f8c5cd933613,7,3,4,7.024360941606533e-05,1
0x78858d665adf9b3f100429df3287b3e1b343130c,1,1,0,2.2108433737518e-05,1
0x7baf3e46b64cb7a31f471d795a0346cde640b91f,3,2,1,3.1035825053711925e-05,1
0x7d585b0e27bbb3d981b7757115ec11f47c476994,12,6,6,6.761035983542723e-05,1
0x7fccd22712c2e593de30a9806d3b72b2ad9eab15,10,5,5,0.0016160688871279744,2
0x84cbc4caa9b764501153ffb8206b4fe29e48dc96,3,2,1,2.763720201245908e-05,3
0x9765b14b724461640f21babec8b7437752e40206,1,1,0,2.074911325295907e-05,1
0xa0caee68bc1c5d79710474a4e1fc72d44e547677,2,1,1,2.0314622945231476e-05,0
0xacda6f48036d4a4128830eaee9ad4a3a870b02fe,14,7,7,6.538394442525119e-05,1
0xb2bb815784685b3c5b996e002d442e1113c56ab0,4,3,1,5.762810159452589e-05,1
0xbad9bc6b6d3f5629418f9a9e0342cd98233dc12f,3,2,1,8.027109860468107e-05,1
0xbc76c5148cfeedc335721063128920517516ebce,2,1,1,2.0759980268516393e-05,1
0xbdb322f45207c048e15327346eee58451c335188,4,2,2,0.00015735430202952323,1
0xca74f404e0c7bfa35b13b511097df966d5a65597,12,6,6,0.0010643524615875143,1
0xcbf83715c7decbab49f17b83936f8bbc00f0dd30,3,2,1,2.5234689480929547e-05,2
0xd43c62ef9623978a1c8b3d529d8ca3da6f9f83ca,2,1,1,2.056915108868619e-05,1
0xd84d7cd70f5e14c1a6ad998a8b1da5cd84a4adc8,3,1,2,2.1511839257091596e-05,1
0xda4d64b1e7902b1b00c33be3cc26589e2f519ae9,6,2,4,2.229147071483294e-05,5
0xdffb7e4702cb1218575d5a2b8d36ff996dcd91cb,2,1,1,2.0513457093627307e-05,1
0xe05c6674ddec7d6c3970dc4c048ea9999ec5e3aa,4,2,2,3.5932898064952564e-05,12
0xe1629cde01037c38611122ba3cf2dd289f83c714,4,2,2,2.028505438238944e-05,2
0xe7b4d4b35a0f2045c6e77bfdd94b99fb0be961b0,1,1,0,5.5144941831360256e-05,1
0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,9,4,5,4.877482516540187e-05,1
0xea6ee1c69f7fbcc6c5b576ae093f8c26fd728e4d,2,1,1,2.272726088287095e-05,1
0xeda1094f59a4781456734e5d258b95e6be20b983,29,17,12,0.00044180570767491533,6
0xf68ac88d900961b7389f2ca3e3f3c149722bc0d1,2,1,1,2.3338468135980084e-05,1
0x020dc5047fd7ba1f9859e87d3de50170ef770c33,1,1,0,2.490012565246772e-05,1
0x0f5510cdf40c5b1c841402cea6d1262698929e18,1,1,0,4.495361137301133e-05,1
0x110c45dc04fdfa2ee470c819b3710e1b47c0dd04,1,1,0,2.0380241279453968e-05,1
0x12f254293e0286ea814e584b7a7e2f1d2bd2ee94,2,1,1,2.0280523396447347e-05,1
0x1565ee5398632b34c8bb98ceddf4efcfe372c9fe,1,1,0,2.5324597574658024e-05,1
0x171f4cecbc26716e7eed42c1ca05565b5595fed7,5,4,1,0.00010138027366405245,3
0x18b159a58f803ba5361f005fb413a56c7bcd49b5,1,1,0,2.6280679200699354e-05,1
0x1a288d8ccbe664a0706d957ce678563a28dffe3c,2,1,1,2.0360917843808865e-05,1
0x1a51882896851872cd4029612cf495fd210cd7b5,3,1,2,7.261975555076578e-05,5
0x1a66793167c157f356812bcda7814b22b83c41f3,3,2,1,2.1916535665584912e-05,1
0x1db88b681b8507535bb41c6cb439b27b02c9485f,1,1,0,2.064191554020732e-05,1
0x1fd564f1ad9cdf2d9f51a9bb17f60dc91c0bc803,2,1,1,2.028437006259743e-05,1
0x24a87fb1a8cf35bf87e2452a364c1e4aed7e9e05,2,1,1,2.073295353764269e-05,1
0x256b28a056fdb27cda262ca39a00d701d3412395,1,1,0,2.1106646853060476e-05,1
0x25a9e3ecded16c03f851e05b42bea0012e17dcc4,1,1,0,2.2375667823219984e-05,1
0x27bdc8889d8e4ad0a41a17baf281680c36d54ee2,4,2,2,2.4642356532908793e-05,3
0x2a4faf7bbd3a8a300f63f717793f997084daee7c,3,2,1,2.0953711874345585e-05,3
0x2cde49819a239cd30fd4b6af6fb82cbfc0d11f75,4,3,1,2.0693665331317736e-05,5
0x2d72b58298a0958ca6d28d4a41a8ae2093722793,5,2,3,2.0949622589882005e-05,1
0x352c652e2bdd79a8727949f775654ecabe2997f4,5,4,1,2.2665893580309553e-05,3
0x35dbb8af24b74dc44057a24b906d85ac0c4a7db1,2,2,0,2.4380551821488322e-05,1
0x37c3b49c381504e542babc23cfec5a4c53d813fb,3,2,1,4.36452828044945e-05,1
0x3c19b8a4847eff3c8fb155d3888a2d2df733a38b,3,1,2,2.067210751685308e-05,1
0x3d3c88f4041e02de106d0d513c5b36ef08ab59b4,7,3,4,0.00040542744197692205,2
0x3dd6f0be38c3633be577466c0c6e00f66c2591e0,2,1,1,2.0785085285210597e-05,3
0x42269580d47550ecb7d03e079ef55ea265869b1e,2,1,1,2.0373070939144705e-05,1
0x4ba903b7843851afdac091b8421783bef0ff6f05,2,1,1,2.9340658909046066e-05,1
0x4c0f53f430f440ac256b760ee00bbceda9a4e837,6,3,3,2.032777975317205e-05,1
0x50dee5a122e0087338e0af07b048339edca26678,2,1,1,2.03079520709242e-05,1
0x5524985f6def2ecbeed63c28d15fc67b6495a652,1,1,0,2.048404521603825e-05,1
0x5bb7e328a7e859c441e48979cb901996410d1bd0,2,1,1,2.0868968826540522e-05,1
0x5c87b9ca8e65aa9ff61eebfd6155aad13fdd3191,3,2,1,5.643891568353586e-05,3
0x5f3188b55e0d3320f2ba558fa9f365009998c401,4,2,2,0.00011153378068079666,0
0x64c10c269ef062ead7cec2cd778333604f4f4394,1,1,0,2.079056658371704e-05,1
0x65f6e3f32dca337fd8cea78ac25e0b590906b6fb,1,1,0,2.0405283185237608e-05,1
0x68b50531e21b744ab51f5f68842dc6c8a4f07484,1,1,0,2.2195599388334905e-05,1
0x6a01793ff990ce1af2a1840951a09da55aff576e,5,2,3,2.0534024367358565e-05,1
0x6aa981bff95edfea36bdae98c26b274ffcafe8d3,6,3,3,6.025568864071698e-05,1
0x6f4674aaf53afdfb36339b3de7e33b9193d242b3,1,1,0,2.1252934999911373e-05,1
0x6fb3c00842fe920257f380b64c6276c24d573edb,3,1,2,2.0315563500204653e-05,1
0x70879d9bb4a38c9725c466a161e0a57903b93124,8,5,3,0.00014768497166358616,1
0x75e9c1bb1ecb5cf0ec8b27dcfca91b59a78ad3af,1,1,0,2.0462499339642055e-05,1
0x76bce2fb8a49b929a4425046956bb7146d4ff1f0,2,1,1,2.0288802139554438e-05,1
0x76d1bd1778603dc0eefe7d33854c4a132ab8c374,4,3,1,2.0805754206148843e-05,3
0x812b4b733048692d8e3c5963966d31d4e3876827,1,1,0,2.0659323251923255e-05,1
0x83c991d9890498dc380695f5ff3be19d075b4cf7,4,3,1,2.22141218477515e-05,1
0x8725ff136f9181b53116a00d72b5f1a5422b2957,2,1,1,2.0289961513593996e-05,1
0x88ed7836e9b2a4c9f24b76b7ef0e09b355ee15f3,6,3,3,2.0543268626302784e-05,1
0x88f8cb1b96747346dd73e07132dd2ea7edd52a87,7,3,4,2.3793932693003513e-05,0
0x90f1cb932dbf94385434c40d53df3727f00e50b1,4,3,1,4.359141321826171e-05,1
0x926ceabfbc2c78dde258e278b5a5324b657d1db2,1,1,0,0.00016196874858949358,1
0x93ad1f6630920cae11a405a6d09b2b6d0f94d55a,1,1,0,2.0515215501060484e-05,1
0x9449d151a456e0853771e4f7f9bb72d7e057ee19,1,1,0,2.0285328716016327e-05,1
0x97641a5f3ee3b0561c6bcc522f7e1bedf2c2985a,2,1,1,2.041639581924066e-05,1
0x991c989157f99bdf0ad1b7b814f3462a14209636,4,1,3,2.077244103688694e-05,1
0x9acbf3fb0d557e171d23e8d7cfd446f901cfbddf,3,2,1,2.6412691805118038e-05,3
0x9bdb7b9120fc1f200ca480640ff8ec66c733a98d,1,1,0,2.028156524994273e-05,1
0x9e4a0da3710801df4afb400f7ecee69c829c7c89,1,1,0,2.0352506656657097e-05,1
0xa118ea841f81f4e63aa756da0384ebf0794ab9cb,2,1,1,2.032914933971745e-05,1
0xa3a0ae4bd2e16076ba9a97e5906aaf5a06a826f6,1,1,0,2.0299123390227733e-05,1
0xa54753964acec0212c75e57cca869cb49904fd2d,3,1,2,2.1432830541334275e-05,1
0xa5481f4146b1fc77d2a55388e14629caaf832f21,2,1,1,4.202590061969144e-05,1
0xaa301070448385cfaac5913a67b16c4392944a8f,9,3,6,4.121816034948869e-05,1
0xaac774f5a6c877cde2a5954b1cccc5cd2641b391,2,2,0,2.028050242536896e-05,1
0xad0f6abb9402f8f177bd8d96c3b3655bbd9ed138,2,1,1,2.050468688807288e-05,1
0xae4d1ecbabcbc9fb11e9daa435468a630a19b332,1,1,0,2.4803229408987452e-05,1
0xaea22b953dd4910b1aec44d9cb33b00acf83db93,3,2,1,2.0446228347622468e-05,1
0xb062ab4ad68d1533c1ddb30f95fa26a6b9c3bd3b,4,2,2,2.720066366128091e-05,1
0xb06fa293da0f6e79130544af0a7a84c300bf69e3,4,2,2,2.1906137447626455e-05,1
0xb0daffcfea3c896df3077f8717a589fbaf4b8de2,3,2,1,2.4234906483119137e-05,1
0xb2177c3a598c1412234c7e12fba77ffbb16b2cdf,1,1,0,2.14127777439445e-05,1
0xb4fe5e9ecbcf68fad2b1587a36ec24f87aa16f90,2,2,0,2.0280502425375036e-05,1
0xbdeb7bf10d396b36a78806485eb6133e511bba17,3,1,2,2.029869965122694e-05,1
0xbdfd0e3a40e33430942d28ce189b367f0cefe1b5,5,3,2,0.0001130345399746852,1
0xbea2ace0d46d0350733c38ef308402628100daaa,4,2,2,2.0315610401706066e-05,1
0xbeca616823cbc2f9cde20f6330fee6769ef56795,2,2,0,2.047218867505521e-05,3
0xc1188ff80ab6b45b38e0bb2fc672e68cea2e39ee,2,1,1,2.0300054350132805e-05,1
0xc6d281c0d4702c2630fa22823f8b66286acdcd54,2,1,1,2.2211747579698275e-05,1
0xc934fbd781996822c7019fb61cad44361979ad6d,1,1,0,2.2283375068214893e-05,1
0xca10ae35c3693b2e7efb1dabeb8015dd8baa5769,1,1,0,2.055212617625462e-05,1
0xcbf3efb051b96e1be2284f65fe8b529f3f0026cd,3,2,1,2.1988261486975597e-05,1
0xd0b15ba2672b1bddfe018dcff260ff214d367264,1,1,0,2.028438368671412e-05,1
0xd4659f8ef37507099130a94bccda70b068bc5967,13,6,7,2.0424026125277322e-05,5
0xd6e5e1feec965e78c3a7cc082c3384d72d6aea21,3,2,1,2.0917511167261117e-05,3
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,10,5,5,0.00011859319959245246,5
0xdbd65b01a2d09d5ef5d4553e68ceba5671dff12b,1,1,0,2.0280547835575436e-05,1
0xdd4346a7853b97e1aace51145fafb55c7c2d5e1e,8,1,7,2.028220322011409e-05,1
0xded5c2b7b984ad5f1e182859cf07e59239f5b264,2,1,1,2.028137562367808e-05,1
0xe22ffe92d93180eff6dafca43f26c30fd726ed0f,1,1,0,2.0280516094008562e-05,1
0xe3c5a5dd5594b70146e54413e342883808bef973,2,2,0,2.1881509527961215e-05,1
0xe722c24a4090ecd9d6e9d546d5105ada73152ff0,2,1,1,2.0406354853906683e-05,1
0xeed518c9d0719f016bebcfb3e25c4c9acd00b6c2,1,1,0,2.0314522640504594e-05,1
0xf0d0be6ac03901d4d659005fafb687abbd2dbe91,1,1,0,2.103151191802882e-05,1
0xf269c99e120b41596c8d3d59753389ae75349bd8,1,1,0,2.0282377159209632e-05,1
0xf3c6dca2ab5919fda217f1248a23a20dbf2fb8ab,2,1,1,2.028247661512091e-05,1
0xf47fc8e79d30355b17931e9fff9ff63a8cf4779c,3,2,1,2.1871241266813292e-05,1
0xf6420c747729ddbed140ec252b0f5f1f6e218a22,4,2,2,4.9294622169900804e-05,1
